# id;truck;length;width;weight;
43324;132;1;1;1;
43325;122;3;2;1;
43326;28;3;2;1;
43327;45;7;3;1;
43328;41;1;1;1;
43329;144;3;2;1;
43330;79;3;1;1;
43331;12;6;3;1;
43332;170;3;2;1;
43333;13;3;1;1;
43334;91;3;1;1;
43335;166;2;1;1;
43336;190;1;1;1;
43337;44;1;1;1;
43338;170;8;2;105;
43339;19;1;1;1;
43340;121;2;1;1;
43341;49;2;1;1;
43342;34;7;1;1;
43343;176;2;2;1;
43344;5;3;1;1;
43345;141;1;1;1;
43346;132;8;4;1;
43347;14;4;2;397;
43348;130;5;4;1;
43349;68;3;1;1;
43350;46;7;1;1;
43351;138;2;2;1;
43352;62;2;2;1;
43353;6;1;1;1;
43354;72;9;4;1;
43355;92;3;1;1;
43356;109;9;2;1;
43357;158;3;1;1;
43358;43;2;1;1;
43359;194;7;5;1;
43360;72;7;5;1;
43361;133;1;1;1;
43362;83;2;1;1;
43363;170;3;3;1;
43364;69;2;1;1;
43365;168;11;8;27;
43366;4;3;2;1;
43367;200;4;2;1;
43368;119;1;1;1;
43369;68;11;8;1;
43370;165;1;1;1;
43371;105;2;1;1;
43372;112;6;4;1;
43373;192;2;1;1;
43374;128;2;1;1;
43375;57;3;2;1;
43376;128;3;1;1;
43377;53;2;2;1;
43378;132;3;2;1;
43379;5;2;1;1;
43380;122;3;2;1;
43381;109;3;1;1;
43382;179;1;1;1;
43383;112;2;2;1;
43384;72;1;1;1;
43385;167;2;1;1;
43386;55;3;3;1;
43387;116;2;1;1;
43388;61;8;5;1;
43389;162;7;1;1;
43390;194;2;1;1;
43391;140;1;1;1;
43392;20;3;1;1;
43393;178;8;8;1;
43394;43;5;3;1;
43395;32;2;1;1;
43396;170;9;5;1;
43397;22;5;2;1;
43398;160;1;1;1;
43399;91;1;1;1;
43400;183;3;2;1;
43401;147;2;1;1;
43402;17;7;6;1;
43403;155;1;1;1;
43404;102;11;8;1;
43405;120;1;1;1;
43406;32;9;1;1;
43407;1;1;1;1;
43408;4;9;1;1;
43409;46;3;2;1;
43410;152;8;1;1;
43411;91;1;1;1;
43412;42;3;3;1;
43413;95;1;1;1;
43414;174;9;6;1;
43415;130;3;1;1;
43416;123;1;1;1;
43417;72;3;2;1;
43418;40;4;2;1;
43419;91;10;2;1;
43420;152;2;2;1;
43421;123;2;1;1;
43422;93;1;1;1;
43423;152;1;1;1;
43424;33;9;8;1;
43425;198;8;5;1;
43426;12;2;2;1;
43427;121;3;3;1;
43428;103;1;1;1;
43429;22;2;1;1;
43430;48;2;1;1;
43431;40;1;1;1;
43432;66;3;1;1;
43433;93;9;7;1;
43434;17;8;4;1;
43435;186;6;2;1;
43436;133;7;5;1;
43437;143;2;1;1;
43438;176;2;1;1;
43439;196;3;1;350;
43440;194;2;1;1;
43441;88;10;10;1;
43442;86;3;2;1;
43443;180;3;2;81;
43444;72;2;1;1;
43445;138;1;1;1;
43446;162;2;1;1;
43447;55;11;6;1;
43448;60;1;1;1;
43449;65;11;6;27;
43450;59;9;7;1;
43451;25;3;3;1;
43452;45;7;5;1;
43453;102;1;1;382;
43454;142;2;1;1;
43455;44;3;1;1;
43456;81;3;2;1;
43457;175;4;3;1;
43458;61;10;8;1;
43459;188;2;1;1;
43460;194;11;8;1;
43461;186;3;3;1;
43462;55;3;2;1;
43463;129;6;5;1;
43464;59;1;1;1;
43465;176;4;1;1;
43466;9;1;1;1;
43467;96;10;6;1;
43468;150;3;1;1;
43469;13;6;3;1;
43470;86;1;1;1;
43471;95;8;6;1;
43472;55;2;2;150;
43473;185;11;8;1;
43474;176;1;1;1;
43475;12;8;6;1;
43476;88;3;1;1;
43477;117;5;4;1;
43478;156;9;8;1;
43479;62;6;3;1;
43480;83;1;1;310;
43481;25;8;1;1;
43482;70;3;1;1;
43483;154;3;3;1;
43484;76;1;1;1;
43485;21;1;1;1;
43486;96;9;6;1;
43487;144;2;2;1;
43488;45;3;1;1;
43489;110;2;2;1;
43490;66;2;1;1;
43491;138;3;2;1;
43492;14;2;1;1;
43493;128;7;4;1;
43494;197;1;1;1;
43495;167;9;7;1;
43496;127;3;2;1;
43497;72;3;2;1;
43498;152;2;2;1;
43499;72;8;6;1;
43500;170;1;1;1;
43501;193;3;2;1;
43502;95;1;1;1;
43503;24;1;1;1;
43504;170;7;5;1;
43505;166;2;1;1;
43506;28;2;2;1;
43507;165;7;3;1;
43508;188;2;1;1;
43509;168;2;2;1;
43510;190;5;4;1;
43511;147;2;1;1;
43512;176;1;1;1;
43513;148;3;2;1;
43514;47;3;3;1;
43515;152;6;1;1;
43516;77;6;6;1;
43517;185;1;1;1;
43518;97;6;4;1;
43519;109;10;2;1;
43520;168;6;2;313;
43521;112;3;2;1;
43522;186;3;1;1;
43523;199;3;2;1;
43524;179;7;3;1;
43525;28;3;2;1;
43526;152;3;1;1;
43527;141;4;3;1;
43528;181;3;3;1;
43529;172;5;3;1;
43530;167;4;1;1;
43531;25;9;4;1;
43532;188;1;1;1;
43533;116;10;4;1;
43534;98;3;1;1;
43535;58;3;2;1;
43536;188;5;4;1;
43537;175;2;1;1;
43538;148;3;2;1;
43539;166;11;8;1;
43540;65;3;1;1;
43541;48;2;2;1;
43542;7;3;2;1;
43543;102;3;1;1;
43544;183;2;1;1;
43545;3;2;1;1;
43546;76;6;6;1;
43547;72;7;4;1;
43548;162;2;1;1;
43549;157;2;1;1;
43550;83;7;3;1;
43551;112;3;2;1;
43552;116;6;5;1;
43553;149;1;1;119;
43554;156;7;6;1;
43555;199;2;2;1;
43556;174;2;1;1;
43557;144;1;1;1;
43558;94;5;3;1;
43559;163;1;1;1;
43560;195;2;1;1;
43561;168;2;1;1;
43562;13;11;7;1;
43563;179;2;1;1;
43564;72;4;3;1;
43565;24;1;1;1;
43566;35;11;8;1;
43567;139;5;1;1;
43568;37;3;2;1;
43569;121;9;1;1;
43570;54;2;1;1;
43571;147;3;1;1;
43572;1;9;2;1;
43573;98;2;1;1;
43574;63;3;1;1;
43575;189;1;1;286;
43576;183;1;1;1;
43577;120;8;5;1;
43578;12;1;1;1;
43579;109;2;1;1;
43580;18;1;1;1;
43581;165;2;1;1;
43582;96;8;8;1;
43583;7;2;1;1;
43584;121;5;4;1;
43585;109;2;1;1;
43586;37;1;1;1;
43587;183;8;1;1;
43588;125;9;7;1;
43589;43;3;3;1;
43590;21;6;2;214;
43591;43;2;2;1;
43592;85;8;6;1;
43593;104;1;1;1;
43594;147;8;6;1;
43595;131;9;5;1;
43596;113;3;2;1;
43597;54;2;1;1;
43598;101;10;8;280;
43599;14;6;6;1;
43600;100;10;10;1;
43601;67;2;1;1;
43602;132;1;1;1;
43603;3;1;1;1;
43604;113;2;1;1;
43605;187;3;2;1;
43606;191;10;9;1;
43607;75;3;1;1;
43608;63;6;2;1;
43609;137;5;3;1;
43610;195;3;2;1;
43611;51;10;6;1;
43612;47;6;3;1;
43613;134;10;10;1;
43614;195;2;1;1;
43615;28;2;1;1;
43616;63;1;1;1;
43617;168;3;2;1;
43618;72;3;1;1;
43619;46;3;2;1;
43620;111;3;2;1;
43621;26;1;1;342;
43622;74;1;1;1;
43623;115;3;1;1;
43624;61;1;1;1;
43625;91;2;2;1;
43626;100;3;2;1;
43627;190;9;7;1;
43628;23;3;2;1;
43629;135;2;1;1;
43630;45;7;6;1;
43631;155;1;1;1;
43632;186;6;5;1;
43633;29;1;1;1;
43634;148;10;10;1;
43635;31;1;1;1;
43636;55;3;2;1;
43637;168;3;2;1;
43638;174;5;4;1;
43639;7;2;2;1;
43640;63;2;2;58;
43641;192;2;1;1;
43642;191;1;1;1;
43643;158;1;1;1;
43644;130;9;5;1;
43645;59;2;2;1;
43646;156;3;3;1;
43647;3;7;1;1;
43648;139;2;2;1;
43649;88;3;1;1;
43650;30;5;3;1;
43651;85;6;6;1;
43652;197;3;2;1;
43653;28;4;1;1;
43654;133;3;1;1;
43655;160;10;4;1;
43656;163;11;2;1;
43657;39;3;2;1;
43658;197;2;1;72;
43659;40;1;1;1;
43660;134;9;1;1;
43661;107;10;4;1;
43662;44;2;1;1;
43663;93;1;1;1;
43664;183;10;10;1;
43665;75;6;1;1;
43666;132;4;3;1;
43667;130;1;1;1;
43668;127;3;2;1;
43669;186;11;6;1;
43670;63;10;8;1;
43671;147;3;2;1;
43672;169;1;1;1;
43673;13;8;3;1;
43674;121;1;1;1;
43675;3;3;2;1;
43676;187;1;1;1;
43677;72;11;8;1;
43678;132;8;1;1;
43679;52;4;3;1;
43680;129;1;1;1;
43681;102;9;5;1;
43682;138;1;1;1;
43683;12;3;2;1;
43684;195;7;4;1;
43685;110;3;1;1;
43686;190;3;1;1;
43687;114;1;1;1;
43688;125;10;10;1;
43689;193;3;2;1;
43690;120;7;5;1;
43691;52;3;2;1;
43692;118;3;1;1;
43693;47;3;1;283;
43694;101;6;1;1;
43695;154;3;2;1;
43696;47;3;3;1;
43697;69;11;8;1;
43698;52;3;1;1;
43699;94;1;1;1;
43700;83;5;2;1;
43701;48;11;8;1;
43702;52;1;1;1;
43703;91;2;2;1;
43704;28;3;2;1;
43705;28;8;1;1;
43706;7;10;10;1;
43707;157;5;4;1;
43708;87;11;8;1;
43709;74;7;7;1;
43710;155;6;1;1;
43711;49;2;2;1;
43712;152;3;1;1;
43713;170;3;2;1;
43714;37;9;9;1;
43715;119;2;1;1;
43716;110;8;2;1;
43717;5;5;1;1;
43718;25;3;1;1;
43719;25;2;1;1;
43720;148;8;3;1;
43721;188;1;1;1;
43722;200;11;8;1;
43723;175;3;2;265;
43724;32;1;1;1;
43725;152;3;1;1;
43726;58;2;1;1;
43727;137;11;6;1;
43728;68;3;1;1;
43729;54;11;3;1;
43730;72;5;4;1;
43731;88;4;2;1;
43732;79;7;2;1;
43733;187;3;3;1;
43734;177;6;5;1;
43735;116;4;1;1;
43736;142;10;10;1;
43737;116;10;10;1;
43738;44;1;1;1;
43739;146;3;3;1;
43740;184;8;6;1;
43741;10;1;1;1;
43742;115;9;7;1;
43743;194;3;1;1;
43744;54;11;4;1;
43745;129;7;2;1;
43746;110;8;5;1;
43747;5;3;3;1;
43748;180;4;4;178;
43749;88;2;1;1;
43750;89;5;3;1;
43751;131;3;2;1;
43752;8;3;2;1;
43753;75;3;1;1;
43754;128;3;2;1;
43755;56;4;4;1;
43756;104;2;2;1;
43757;88;3;2;1;
43758;169;2;1;1;
43759;168;3;2;1;
43760;39;4;2;1;
43761;195;2;1;1;
43762;56;9;4;1;
43763;120;3;3;1;
43764;34;1;1;1;
43765;199;3;2;1;
43766;40;1;1;1;
43767;36;1;1;1;
43768;77;1;1;1;
43769;6;3;2;1;
43770;49;3;1;1;
43771;66;10;8;1;
43772;169;2;1;1;
43773;172;3;2;1;
43774;26;1;1;1;
43775;128;5;4;1;
43776;35;3;2;1;
43777;47;2;2;1;
43778;175;1;1;1;
43779;173;3;2;1;
43780;104;2;1;1;
43781;16;1;1;1;
43782;139;9;1;1;
43783;43;9;2;1;
43784;65;3;2;1;
43785;141;10;8;1;
43786;148;8;6;1;
43787;166;3;1;1;
43788;190;2;1;1;
43789;171;2;1;1;
43790;59;4;4;1;
43791;83;1;1;1;
43792;113;2;1;1;
43793;62;1;1;1;
43794;83;11;8;1;
43795;109;9;2;1;
43796;167;3;1;1;
43797;83;10;10;1;
43798;9;3;2;1;
43799;78;2;1;1;
43800;73;1;1;1;
43801;165;8;2;1;
43802;186;3;1;1;
43803;195;6;4;1;
43804;111;3;2;62;
43805;175;5;2;1;
43806;19;2;1;1;
43807;129;1;1;1;
43808;91;1;1;1;
43809;36;3;3;38;
43810;55;3;1;1;
43811;35;4;4;1;
43812;61;1;1;1;
43813;118;3;3;1;
43814;188;11;8;1;
43815;49;11;3;1;
43816;192;3;1;1;
43817;96;6;1;1;
43818;113;3;2;1;
43819;25;3;1;1;
43820;30;3;1;1;
43821;66;3;2;1;
43822;47;10;4;1;
43823;128;2;1;1;
43824;131;1;1;1;
43825;24;2;2;206;
43826;154;2;1;1;
43827;26;9;1;1;
43828;40;1;1;1;
43829;144;3;1;1;
43830;119;2;1;1;
43831;133;10;3;1;
43832;171;2;2;1;
43833;25;3;1;1;
43834;22;3;1;1;
43835;189;3;1;1;
43836;52;3;2;1;
43837;9;3;1;1;
43838;141;6;1;1;
43839;135;1;1;1;
43840;110;2;2;1;
43841;51;1;1;1;
43842;62;6;4;1;
43843;75;2;2;1;
43844;189;2;1;1;
43845;195;3;2;1;
43846;93;9;6;1;
43847;61;4;1;1;
43848;28;10;3;34;
43849;128;3;2;1;
43850;143;6;4;1;
43851;42;2;1;1;
43852;185;9;4;1;
43853;99;1;1;1;
43854;3;10;4;1;
43855;144;3;1;1;
43856;145;8;6;1;
43857;117;3;1;1;
43858;40;3;3;1;
43859;80;9;2;1;
43860;38;7;6;1;
43861;128;1;1;1;
43862;102;3;1;1;
43863;45;3;2;1;
43864;103;3;1;1;
43865;9;11;8;1;
43866;190;7;4;1;
43867;12;6;3;1;
43868;129;1;1;1;
43869;85;11;8;1;
43870;169;1;1;1;
43871;132;2;1;1;
43872;142;7;1;1;
43873;60;3;2;1;
43874;153;2;1;1;
43875;6;3;1;1;
43876;105;2;1;1;
43877;184;3;1;1;
43878;200;3;2;1;
43879;126;3;1;1;
43880;97;1;1;1;
43881;162;3;1;1;
43882;58;3;1;1;
43883;6;3;1;1;
43884;145;2;1;1;
43885;7;2;1;1;
43886;17;3;2;1;
43887;185;3;3;1;
43888;68;5;3;1;
43889;127;11;4;1;
43890;39;3;1;1;
43891;67;1;1;1;
43892;4;3;1;167;
43893;127;11;4;1;
43894;192;10;9;1;
43895;58;2;1;1;
43896;162;4;1;1;
43897;115;6;6;1;
43898;72;3;2;1;
43899;75;2;1;35;
43900;9;2;2;1;
43901;72;3;1;1;
43902;168;3;2;1;
43903;200;1;1;1;
43904;132;11;8;1;
43905;172;3;1;1;
43906;162;10;1;1;
43907;128;2;1;1;
43908;49;8;4;1;
43909;114;3;2;1;
43910;17;9;3;1;
43911;46;1;1;1;
43912;44;2;2;1;
43913;4;3;1;1;
43914;195;8;8;1;
43915;62;2;2;1;
43916;47;3;2;1;
43917;20;3;3;1;
43918;12;7;1;1;
43919;136;9;1;1;
43920;59;3;1;1;
43921;47;3;2;1;
43922;51;1;1;1;
43923;79;2;1;1;
43924;73;7;6;1;
43925;193;1;1;1;
43926;153;1;1;1;
43927;187;3;2;1;
43928;3;1;1;1;
43929;89;2;2;1;
43930;25;3;1;1;
43931;31;1;1;45;
43932;22;3;3;1;
43933;34;2;1;1;
43934;127;4;4;1;
43935;181;8;1;1;
43936;75;7;3;1;
43937;178;2;2;1;
43938;25;3;2;1;
43939;56;3;1;1;
43940;59;3;2;1;
43941;117;10;10;1;
43942;197;2;1;1;
43943;83;2;1;1;
43944;170;3;2;1;
43945;190;1;1;1;
43946;140;3;1;1;
43947;53;9;7;1;
43948;119;2;1;1;
43949;171;4;3;1;
43950;17;9;2;1;
43951;111;3;3;1;
43952;59;11;6;1;
43953;152;9;5;1;
43954;13;3;3;1;
43955;16;1;1;1;
43956;138;3;3;1;
43957;188;7;7;1;
43958;149;10;8;1;
43959;146;3;3;1;
43960;113;10;8;1;
43961;30;2;2;1;
43962;196;3;1;1;
43963;178;4;2;1;
43964;144;1;1;1;
43965;62;6;5;1;
43966;120;1;1;1;
43967;199;8;3;1;
43968;33;3;1;1;
43969;76;6;1;1;
43970;87;3;3;1;
43971;49;10;4;1;
43972;146;3;3;1;
43973;135;10;6;1;
43974;131;1;1;1;
43975;102;11;6;1;
43976;175;3;3;1;
43977;30;2;2;1;
43978;118;11;2;1;
43979;58;5;5;1;
43980;155;3;3;1;
43981;13;10;7;1;
43982;136;2;2;1;
43983;57;2;1;1;
43984;64;2;1;1;
43985;29;3;2;114;
43986;44;6;2;1;
43987;167;3;2;1;
43988;19;1;1;1;
43989;154;2;1;1;
43990;95;2;1;186;
43991;25;2;2;1;
43992;94;3;1;1;
43993;193;6;1;1;
43994;55;3;2;220;
43995;138;7;1;1;
43996;112;3;1;1;
43997;110;2;1;1;
43998;94;2;1;1;
43999;81;10;6;1;
44000;165;3;2;1;
44001;158;2;1;1;
44002;143;1;1;1;
44003;138;1;1;1;
44004;77;11;7;1;
44005;165;3;1;1;
44006;146;3;1;135;
44007;34;8;4;1;
44008;186;2;1;1;
44009;144;3;2;1;
44010;133;6;4;1;
44011;96;2;2;1;
44012;117;1;1;1;
44013;89;2;2;1;
44014;176;2;1;1;
44015;26;9;8;1;
44016;44;8;4;1;
44017;132;1;1;1;
44018;116;7;3;1;
44019;145;5;3;936;
44020;32;5;2;1;
44021;73;3;2;1;
44022;157;3;2;1;
44023;49;2;1;195;
44024;128;4;3;145;
44025;188;8;3;1;
44026;101;1;1;1;
44027;154;9;7;1;
44028;115;3;2;1;
44029;146;10;7;10;
44030;78;6;1;1;
44031;63;9;9;1;
44032;142;1;1;1;
44033;33;7;2;1;
44034;79;3;2;1;
44035;101;1;1;1;
44036;166;7;1;1;
44037;152;3;3;1;
44038;128;3;2;1;
44039;110;10;8;1;
44040;83;3;3;1;
44041;120;3;2;256;
44042;65;3;2;1;
44043;63;8;1;1;
44044;193;3;2;1;
44045;149;2;2;1;
44046;127;9;4;1;
44047;60;9;8;1;
44048;153;9;1;1;
44049;188;3;1;1;
44050;84;9;1;206;
44051;85;2;1;103;
44052;144;5;1;1;
44053;73;1;1;1;
44054;1;6;4;1;
44055;92;3;1;1;
44056;95;1;1;1;
44057;46;1;1;1;
44058;170;7;2;1;
44059;54;3;2;1;
44060;49;3;2;1;
44061;155;2;1;1;
44062;157;5;5;1;
44063;56;1;1;1;
44064;6;8;6;204;
44065;150;1;1;1;
44066;139;10;8;1;
44067;127;10;7;1;
44068;34;11;6;335;
44069;8;6;4;1;
44070;133;1;1;1;
44071;83;1;1;1;
44072;196;8;8;1;
44073;153;1;1;1;
44074;95;2;2;1;
44075;99;4;4;1;
44076;171;3;1;1;
44077;73;11;5;1;
44078;180;3;2;1;
44079;148;3;3;1;
44080;109;1;1;1;
44081;47;3;1;1;
44082;21;10;9;1;
44083;148;2;1;1;
44084;164;8;7;1;
44085;155;2;1;1;
44086;169;2;1;1;
44087;30;7;2;1;
44088;175;7;2;1;
44089;103;3;1;1;
44090;58;8;1;1;
44091;69;2;2;1;
44092;73;7;1;1;
44093;55;3;3;1;
44094;141;7;1;1;
44095;134;8;2;1;
44096;144;3;1;1;
44097;159;2;1;1;
44098;111;11;5;1;
44099;102;9;1;1;
44100;102;10;10;1;
44101;152;2;1;1;
44102;113;3;2;1;
44103;128;1;1;1;
44104;160;2;1;1;
44105;146;1;1;1;
44106;88;4;3;1;
44107;133;2;1;1;
44108;24;7;1;1;
44109;141;3;2;1;
44110;112;3;2;1;
44111;95;8;2;1;
44112;92;6;5;1;
44113;42;10;10;1;
44114;149;3;3;1;
44115;150;2;2;1;
44116;33;1;1;1;
44117;97;3;1;1;
44118;112;2;1;1;
44119;38;3;3;1;
44120;160;2;2;1;
44121;2;1;1;1;
44122;6;2;1;1;
44123;148;3;2;1;
44124;119;2;2;1;
44125;97;1;1;1;
44126;15;3;1;1;
44127;49;10;6;1;
44128;92;2;2;1;
44129;70;1;1;1;
44130;62;6;4;1;
44131;152;1;1;1;
44132;25;9;2;1;
44133;65;1;1;1;
44134;196;10;10;1;
44135;123;1;1;1;
44136;111;3;1;1;
44137;89;2;1;1;
44138;159;6;1;1;
44139;133;3;3;1;
44140;172;3;2;1;
44141;132;3;2;1;
44142;138;1;1;1;
44143;117;3;2;1;
44144;72;7;1;1;
44145;119;2;1;1;
44146;100;3;3;1;
44147;121;10;1;1;
44148;20;2;1;1;
44149;199;3;1;1;
44150;12;6;5;1;
44151;90;2;1;1;
44152;134;2;2;1;
44153;120;10;4;1;
44154;137;8;2;1;
44155;134;6;4;1;
44156;84;11;4;1;
44157;168;2;1;1;
44158;185;3;1;111;
44159;91;1;1;1;
44160;138;9;5;1;
44161;35;7;3;1;
44162;114;3;1;82;
44163;64;1;1;1;
44164;156;10;10;1;
44165;102;3;1;1;
44166;198;7;6;1;
44167;79;3;1;1;
44168;43;3;1;1;
44169;160;6;2;1;
44170;4;11;8;1;
44171;72;2;1;1;
44172;170;2;1;1;
44173;165;8;3;1;
44174;169;1;1;1;
44175;195;3;2;1;
44176;189;3;1;1;
44177;190;11;8;1;
44178;166;8;5;1;
44179;47;9;5;1;
44180;68;1;1;1;
44181;106;7;7;1;
44182;37;3;1;1;
44183;4;3;3;1;
44184;26;7;1;1;
44185;174;8;5;1;
44186;159;2;1;1;
44187;78;1;1;1;
44188;76;10;10;1;
44189;69;3;3;1;
44190;50;3;3;1;
44191;185;3;1;1;
44192;66;1;1;1;
44193;157;2;1;1;
44194;112;9;9;1;
44195;152;2;1;1;
44196;183;3;3;1;
44197;157;10;8;1;
44198;83;6;5;1;
44199;78;1;1;1;
44200;179;6;4;1;
44201;184;10;8;1;
44202;51;1;1;1;
44203;65;2;1;1;
44204;85;3;2;1;
44205;28;1;1;1;
44206;34;10;10;1;
44207;84;9;6;1;
44208;98;10;8;1;
44209;196;3;2;1;
44210;91;9;5;1;
44211;158;2;1;1;
44212;25;2;1;1;
44213;152;3;1;1;
44214;191;7;6;1;
44215;130;3;1;1;
44216;7;7;2;1;
44217;147;5;3;1;
44218;152;2;1;1;
44219;169;3;2;1;
44220;79;8;2;1;
44221;171;2;1;1;
44222;89;7;6;1;
44223;197;2;1;1;
44224;36;3;1;1;
44225;162;3;3;1;
44226;155;3;1;1;
44227;16;10;5;1;
44228;73;2;2;1;
44229;162;3;2;1;
44230;42;9;7;1;
44231;190;5;2;1;
44232;39;10;9;1;
44233;68;3;2;1;
44234;104;5;1;1;
44235;72;5;1;1;
44236;137;10;10;1;
44237;33;10;10;1;
44238;49;1;1;1;
44239;50;3;1;1;
44240;145;11;3;389;
44241;28;1;1;1;
44242;121;2;2;1;
44243;41;3;2;1;
44244;68;8;3;1;
44245;74;6;3;1;
44246;70;7;3;1;
44247;88;3;1;281;
44248;93;7;2;1;
44249;124;3;1;1;
44250;95;10;8;1;
44251;36;2;2;1;
44252;56;3;1;1;
44253;159;1;1;1;
44254;50;9;1;1;
44255;173;10;8;1;
44256;12;3;3;1;
44257;41;3;3;1;
44258;77;3;1;1;
44259;185;6;6;1;
44260;119;9;6;1;
44261;74;2;1;1;
44262;150;9;8;1;
44263;118;3;1;1;
44264;112;3;2;110;
44265;55;7;2;1;
44266;109;2;2;1;
44267;67;2;1;1;
44268;109;1;1;1;
44269;13;3;1;1;
44270;84;2;1;1;
44271;79;10;8;1;
44272;28;3;2;1;
44273;152;3;2;295;
44274;137;1;1;1;
44275;115;5;1;1;
44276;152;1;1;1;
44277;84;3;1;1;
44278;156;1;1;1;
44279;171;3;3;1;
44280;186;3;2;136;
44281;123;1;1;1;
44282;109;11;8;1;
44283;180;8;3;1;
44284;77;2;1;1;
44285;125;10;8;1;
44286;192;9;7;1;
44287;20;1;1;1;
44288;185;3;3;1;
44289;105;3;1;1;
44290;90;7;1;1;
44291;155;1;1;1;
44292;80;3;2;1;
44293;43;1;1;1;
44294;174;11;1;1;
44295;152;5;3;1;
44296;76;3;2;1;
44297;89;10;10;1;
44298;17;7;5;1;
44299;166;2;1;1;
44300;81;1;1;1;
44301;17;6;1;1;
44302;24;2;2;353;
44303;188;10;9;245;
44304;152;3;1;1;
44305;163;6;2;1;
44306;15;2;2;1;
44307;88;2;1;1;
44308;43;2;1;1;
44309;6;2;2;222;
44310;166;1;1;1;
44311;123;8;7;1;
44312;16;1;1;1;
44313;170;3;2;1;
44314;128;10;8;1;
44315;113;7;4;1;
44316;174;3;1;1;
44317;37;8;3;1;
44318;68;3;2;1;
44319;146;3;2;1;
44320;83;3;3;1;
44321;139;3;2;1;
44322;180;7;1;1;
44323;147;3;1;1;
44324;122;1;1;1;
44325;53;3;1;1;
44326;138;1;1;1;
44327;114;11;6;1;
44328;89;1;1;1;
44329;163;2;1;1;
44330;42;3;1;1;
44331;105;9;2;1;
44332;31;1;1;1;
44333;30;3;1;1;
44334;133;2;1;1;
44335;61;3;1;1;
44336;160;1;1;1;
44337;117;2;2;1;
44338;16;11;6;68;
44339;109;1;1;1;
44340;22;2;1;1;
44341;21;3;1;1;
44342;109;7;3;1;
44343;80;2;1;1;
44344;141;1;1;1;
44345;118;2;1;1;
44346;139;9;2;1;
44347;7;6;6;85;
44348;36;11;2;1;
44349;174;3;1;1;
44350;89;5;4;1;
44351;39;3;2;1;
44352;122;11;5;1;
44353;79;1;1;1;
44354;72;6;2;1;
44355;49;3;3;1;
44356;124;4;2;1;
44357;67;3;2;1;
44358;53;2;1;1;
44359;178;9;4;1;
44360;146;11;5;1;
44361;48;1;1;1;
44362;172;3;3;1;
44363;124;3;1;1;
44364;51;3;1;1;
44365;148;10;8;213;
44366;75;8;5;1;
44367;169;8;3;1;
44368;118;1;1;1;
44369;41;10;8;1;
44370;78;1;1;1;
44371;115;3;3;1;
44372;14;8;2;1;
44373;30;3;3;1;
44374;123;3;3;1;
44375;12;1;1;1;
44376;186;3;2;1;
44377;41;3;1;1;
44378;97;3;1;1;
44379;148;3;2;1;
44380;137;2;1;1;
44381;74;3;1;1;
44382;51;3;1;1;
44383;138;2;1;1;
44384;101;3;1;1;
44385;84;1;1;1;
44386;36;3;1;1;
44387;77;3;3;1;
44388;9;10;7;1;
44389;18;3;3;1;
44390;158;3;1;1;
44391;48;1;1;1;
44392;100;3;2;1;
44393;23;8;6;1;
44394;99;6;4;1;
44395;109;3;2;1;
44396;174;8;1;1;
44397;110;2;2;1;
44398;105;3;1;1;
44399;200;3;3;1;
44400;85;3;2;1;
44401;143;1;1;1;
44402;97;9;8;1;
44403;19;1;1;1;
44404;198;10;8;1;
44405;72;2;2;1;
44406;72;5;4;1;
44407;113;3;1;1;
44408;17;9;7;1;
44409;130;1;1;1;
44410;166;9;3;1;
44411;24;1;1;1;
44412;89;3;2;1;
44413;123;2;2;1;
44414;176;9;7;1;
44415;62;3;1;1;
44416;46;3;1;1;
44417;36;3;1;1;
44418;76;10;8;1;
44419;21;3;2;1;
44420;93;2;2;1;
44421;113;2;2;1;
44422;147;1;1;1;
44423;44;3;1;1;
44424;192;10;9;1;
44425;162;2;2;1;
44426;107;1;1;1;
44427;36;3;1;1;
44428;12;1;1;1;
44429;155;3;1;1;
44430;183;3;2;1;
44431;178;1;1;1;
44432;185;3;1;1;
44433;84;11;2;1;
44434;73;9;3;1;
44435;115;7;3;1;
44436;125;11;3;1;
44437;153;2;1;1;
44438;175;3;2;1;
44439;65;2;2;392;
44440;123;3;1;1;
44441;169;10;10;1;
44442;199;3;2;1;
44443;132;3;1;359;
44444;63;2;1;1;
44445;192;1;1;1;
44446;118;3;2;1;
44447;116;11;4;1;
44448;90;1;1;1;
44449;54;5;5;42;
44450;89;11;8;1;
44451;65;3;3;1;
44452;147;6;3;1;
44453;156;11;4;349;
44454;21;3;3;1;
44455;73;2;1;1;
44456;181;3;1;1;
44457;35;8;6;1;
44458;32;11;8;1;
44459;121;3;1;1;
44460;138;11;8;1;
44461;40;3;2;1;
44462;22;1;1;1;
44463;101;7;1;1;
44464;37;1;1;1;
44465;140;9;4;1;
44466;24;1;1;1;
44467;198;3;3;1;
44468;175;3;1;1;
44469;17;3;1;1;
44470;5;3;1;1;
44471;123;7;5;1;
44472;58;2;1;242;
44473;24;6;6;1;
44474;162;1;1;1;
44475;83;8;7;1;
44476;136;3;2;1;
44477;7;9;2;1;
44478;8;6;2;1;
44479;139;6;6;1;
44480;28;2;1;362;
44481;194;9;6;1;
44482;142;3;1;1;
44483;105;2;1;1;
44484;175;1;1;1;
44485;31;3;1;1;
44486;196;6;2;1;
44487;86;2;2;1;
44488;25;3;3;1;
